jd,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19
2018-03-27,895.5129999999999,259.28000000000003,1071.8020000000001,110.029,1085.815,159.83,320.483,500.6890000000001,761.8040000000001,146.648,140.16199999999998,416.286,79.05,1082.433,1017.9830000000001,917.0290000000001,81.734,176.35999999999999,655.655,704.2239999999999
2018-03-28,886.64,255.37300000000002,1077.1629999999998,106.78800000000001,1082.395,163.01600000000002,317.56999999999994,498.529,758.908,140.745,134.731,414.803,76.659,1081.598,1015.9639999999998,918.0459999999999,86.498,175.19000000000003,652.8040000000001,699.577
2018-03-29,886.7299999999999,261.527,1076.271,102.33099999999999,1080.0149999999999,162.001,320.54299999999995,498.62600000000003,757.9350000000001,140.457,135.608,411.36300000000006,78.00599999999999,1081.1870000000001,1018.6959999999998,916.6610000000001,80.69999999999999,177.348,654.0310000000001,700.2470000000001
2018-03-30,887.0799999999999,258.521,1072.9879999999998,102.50799999999998,1084.474,159.36199999999997,323.992,499.73999999999995,759.2489999999999,140.69600000000003,141.10799999999998,412.747,81.67,1083.7430000000002,1019.909,923.1809999999999,81.941,180.46300000000002,653.419,699.469
2018-03-31,885.81,253.849,1072.368,104.923,1082.394,156.799,319.067,496.90200000000004,757.1060000000001,138.86700000000002,137.076,409.96099999999996,76.87299999999999,1080.3670000000002,1014.559,918.391,77.169,173.06099999999998,648.9229999999999,697.2470000000001
2018-04-01,884.7959999999999,251.86599999999999,1072.75,101.773,1081.0629999999999,159.10399999999998,318.76500000000004,495.014,757.26,142.191,134.30999999999997,410.69899999999996,80.61900000000001,1083.542,1014.825,921.345,76.446,174.94500000000002,648.109,700.451
2018-04-02,881.8530000000001,249.43800000000002,1069.89,98.694,1079.099,160.78699999999998,312.79,492.188,755.3919999999999,138.91400000000002,132.56099999999998,405.823,72.12100000000001,1077.7060000000001,1011.4889999999998,916.4100000000001,74.49600000000001,173.64200000000002,649.3359999999999,697.8720000000001
2018-04-03,881.0049999999999,253.8,1071.914,99.861,1076.193,159.92600000000002,320.161,492.99199999999996,756.1859999999999,140.51500000000001,134.697,407.587,73.912,1081.594,1014.202,916.521,75.864,172.616,652.331,697.4590000000001
2018-04-04,880.6200000000001,253.29600000000002,1073.5529999999999,101.375,1079.29,160.826,319.13000000000005,492.953,756.811,140.854,133.77800000000002,407.71799999999996,77.07799999999999,1080.94,1016.961,920.3969999999999,79.22500000000001,174.789,652.606,698.724
2018-04-05,880.173,253.57600000000002,1075.6729999999998,102.70599999999999,1086.6930000000002,161.883,327.884,496.695,760.556,145.321,136.236,411.04600000000005,78.436,1085.459,1015.8260000000001,923.4040000000001,79.467,176.798,654.913,702.226
2018-04-06,887.957,255.61,1077.496,107.00899999999999,1083.4840000000002,160.952,323.113,499.853,762.3489999999999,142.79,140.94400000000002,416.92600000000004,83.564,1090.486,1017.1170000000001,922.8499999999999,84.15100000000001,174.768,654.8770000000001,702.1279999999999
2018-04-07,885.755,259.43899999999996,1082.705,108.919,1086.247,166.63699999999997,326.43699999999995,500.641,765.223,145.918,141.984,415.968,78.52999999999999,1084.553,1017.9730000000001,922.3030000000001,82.13900000000001,179.07799999999997,658.074,706.8180000000001
2018-04-08,890.7870000000001,262.91700000000003,1077.1409999999998,111.56400000000001,1088.1040000000003,167.738,328.295,505.02000000000004,764.849,149.448,145.983,418.25500000000005,84.05499999999999,1088.928,1020.6139999999999,923.5889999999999,84.971,182.76500000000001,658.95,705.218
2018-04-09,880.576,262.789,1078.6100000000001,107.24799999999999,1085.731,166.37,324.43,502.36899999999997,764.517,147.193,139.623,415.016,80.576,1085.9840000000002,1017.892,924.6049999999999,84.019,181.444,657.439,704.208
